customer_id,first_name,last_name,customer_city,cpf,country_name
1295198870069155072,Steven,Cherry,2954795951316589568,75590813523,Brasil
1571865313823225600,Serita,Montemurro,535080695879629952,89884990069,Brasil
2893308391479735296,Joseph,Mincey,5855043697306583,94780097792,Brasil
1787500942921465856,Phyllis,Blankenship,2382745837588512768,11448516951,Brasil
3166616180795768320,Margaret,Moody,3074491509913706496,88025887316,Brasil
923500882962778240,Nathan,Mease,996668673221257088,25896361811,Brasil
2069950995945856000,Deborah,Davis,895082441834683136,24775710270,Brasil
3390418955378800640,Helen,Harvey,3091433803062291968,34409773228,Brasil
1278866138757510912,Jason,Thomas,1435112300382671616,30830414385,Brasil
2482741761904772608,Edward,Stone,2383049852657765888,95466284393,Brasil
2276657962531207936,Michael,Tomlinson,5855043697306583,25282530743,Brasil
2773906871003917824,Julieta,Poff,3065955382848678912,43308510996,Brasil
387927863867108800,Deborah,Ware,1303439036311231744,27204929750,Brasil
2723163164065272320,Brian,Shumaker,429453496665470016,51583887898,Brasil
864325720170743808,Florence,Garland,607456121077875072,81575659363,Brasil
1360738111444042496,Jack,Bolton,870148829038447232,67196282329,Brasil
1456026372536219392,Carol,Smith,2383049852657765888,29352715321,Brasil
933128870090534400,Amber,Owens,1463614633984728064,84069873426,Brasil
3033957163414754304,Susan,Vasquez,1580868134171330304,61826181601,Brasil
816621042072670080,Christine,Snavely,2954795951316589568,68375382190,Brasil
1647790840836485888,Loren,Christian,927471559303961600,65619559381,Brasil
540554178485147392,Norman,Padilla,3333122778178429440,55105373206,Brasil
453864696530874816,Paulette,Roberts,945356089462678144,89685903291,Brasil
2907840415306949632,Katie,Dennis,2599178914174096896,85875305449,Brasil
2560471081915906560,Molly,Phillips,1962889254359325952,20939843665,Brasil
2971460978055434240,Joe,Herron,1492610643080676864,22205153416,Brasil
1789414286406518528,Kelly,Burdine,1303439036311231744,60205793650,Brasil
1632387143197134592,Ruth,Stevens,508490229825579712,52862340396,Brasil
1470977932131213056,Randall,Bojorquez,2223368089601402368,6800860906,Brasil
1179559239896418048,Harold,Higgs,14727504457017150,38194350392,Brasil
2610978936031335424,Clifford,Olmstead,2905956215056027648,80031173010,Brasil
2363005001657323008,Jane,Tucker,1492610643080676864,96507011903,Brasil
3095901275255860736,Andrew,Golan,1264187784263954432,6508187595,Brasil
1841712395529883136,Michael,Shimizu,2419983425762407936,90156033500,Brasil
2738444661468536832,Richard,Fauver,2333012745884428800,62288084111,Brasil
2069898647894132992,Martha,Crawford,205160282146619872,7379581458,Brasil
1367944228967689728,Carter,Lindsey,2306312968846963200,7525527363,Brasil
1812854442921788928,Edward,Solis,1908651101570144256,64445704339,Brasil
684781227101633408,Christopher,Fisk,1283648432554304000,12078170062,Brasil
2779439238244544512,Lee,Hoisington,1463614633984728064,48363993081,Brasil
1888367743286351616,Luis,Thomas,3279617650376413184,49614322374,Brasil
3178749274958642688,Brian,Layton,3240880319371867136,474175288,Brasil
2447768120849584640,May,Tucker,1786739441157666560,17505691025,Brasil
2793427964102705664,Matthew,Simpson,1853049591225846272,28484418916,Brasil
1395288535032116736,Sandra,Mcmillin,268712992303181376,23582980076,Brasil
2886666611185075200,Byron,Rivera,215858741798202016,81391570206,Brasil
921620389870346112,Cheryl,Booher,2905956215056027648,51287301464,Brasil
278744024677006784,Fritz,Oliverio,1213126739019785216,78682632137,Brasil
481461116047944064,Sandra,Friesen,3279617650376413184,70797697392,Brasil
2559436782767380992,Adalberto,Estrada,1171648277739431424,87854099083,Brasil
3205565538206069760,Herman,Clark,205160282146619872,84398377605,Brasil
438727332078552512,Joel,Hankerson,1445139121022569472,72181525625,Brasil
1581172997235868672,Earl,Denard,3133514207207969280,72287055492,Brasil
3060359435631585280,Gina,Wauch,3065955382848678912,32264348184,Brasil
2058845197400509696,Fern,Beaman,2599178914174096896,2288253638,Brasil
667432545306193024,Susan,Caro,2383049852657765888,19390706459,Brasil
716750126178538112,Laura,Goldson,1908651101570144256,43085500417,Brasil
2517781200392605696,Rickey,Sylvester,2905956215056027648,93753634318,Brasil
2826447750447914496,Aaron,Sweet,2365744306120669184,29488714682,Brasil
2419795984000744960,Sharlene,Reed,3285547780380282880,44141093266,Brasil
164000743292875424,Sarah,Bailey,336249655379697984,17779767609,Brasil
1409558135352824832,Penelope,Lewis,2183212923812817152,10304649355,Brasil
2410928205263450624,Ronald,Mccombs,375466880453636032,80477958870,Brasil
1821811183866312448,Valeria,Wilder,2184659546192465408,67747758583,Brasil
2616179772511922688,Ana,Hawley,2333012745884428800,47401423634,Brasil
561005836656929728,Judie,Jewels,1161551435805996032,65400144375,Brasil
1549263102427329792,Ray,Swain,2599178914174096896,96274844938,Brasil
2942664645565771776,George,Johndrow,2172611850640109312,30822936125,Brasil
1691662266630817280,Paul,Stanfill,1171648277739431424,81069534569,Brasil
2342138880885176320,Joe,Accardo,2241220102068296960,40332795585,Brasil
1036913961060672128,Virginia,Rico,1463614633984728064,65358085894,Brasil
609686493903871872,Raymond,Wright,3232369307766020608,16756043126,Brasil
2701119904703603712,Ray,Bolinger,927471559303961600,77300813275,Brasil
212057281244593600,Karen,Gonzalez,2599178914174096896,60351857528,Brasil
828335854388509824,John,Cruz,1580868134171330304,53403659554,Brasil
3142591336456097792,Mitchell,Givens,1213126739019785216,1023233471,Brasil
2629658884556603392,Mildred,Walker,1161551435805996032,45802591757,Brasil
2717800965515936768,Glenda,Mcfadden,3237215569258063360,98633377114,Brasil
447730845206325440,Jesse,Jansson,927471559303961600,15005385650,Brasil
2158288136769325056,Aaron,Dabbs,3244833730974777856,60170795257,Brasil
1490873218576330240,William,Winkles,2223368089601402368,14916670124,Brasil
2565638823138583552,Jeffrey,Hare,2692870097699523072,61770384345,Brasil
3110096356594299904,Susan,Kowalsky,3360321757790198272,66768332983,Brasil
3111476535864032256,Melinda,Erickson,874556213273600128,24531939109,Brasil
2373986925305609216,Kimberly,Phillips,1248362522949841408,83726196134,Brasil
1928142601137327360,Deborah,Ware,1435112300382671616,59958892931,Brasil
2899372457850510336,Angelo,Moller,1264187784263954432,4781674247,Brasil
309721910918939712,Billie,Meagher,1211452592809303040,22925623122,Brasil
1158093125747010304,David,Andersen,3091433803062291968,81110544049,Brasil
1726647274024792064,Diane,Chenoweth,1463614633984728064,45199097316,Brasil
623805261365919616,Phillip,Mcknight,1264187784263954432,40430948783,Brasil
3244012753806872576,Frances,Townsend,1264187784263954432,23899345965,Brasil
2718642909227336192,Maria,Wheeler,903515599400755072,5355364648,Brasil
2272085373354153216,Cynthia,Torrez,14715163550490402,99014776196,Brasil
640831081738453120,Gloria,Maring,508490229825579712,51544018393,Brasil
2063429625187780864,Leo,Giel,1264187784263954432,81678102114,Brasil
1602108745285137408,Bonnie,Barlow,996668673221257088,62568768915,Brasil
2668402882492755968,Leslie,Longoria,1868149731829732864,51262875279,Brasil
3305803229831216128,Barbara,Glaspie,202426401696484096,25078006024,Brasil
2236957584456625408,Jaime,Moody,1786739441157666560,49946297127,Brasil
1029407422443518464,Mary,Funderburke,2181560147045962752,56155597412,Brasil
2015983616764325120,Bobby,Reilly,3285547780380282880,91114834794,Brasil
1833264653035142656,Theresa,Moats,205160282146619872,82319226385,Brasil
2446363203771059712,Juan,Mcdaniel,2365744306120669184,87084070838,Brasil
1480593762323267840,Asia,Latta,1264187784263954432,37384785792,Brasil
1771489735267828224,Gerald,Gansen,2074819095043236608,7928362141,Brasil
810606372178903040,Teresa,Stanley,94238784763655040,50955135054,Brasil
2184741632885636608,Jason,Mcneil,2184659546192465408,39256183734,Brasil
2267708649341816064,Kevin,Flowers,2306312968846963200,99886930344,Brasil
3054653077012103680,Bernard,Prasad,927471559303961600,5232932938,Brasil
950364818159561344,Daniel,Waterman,3133514207207969280,93462834944,Brasil
888998109769940096,Shari,Meredith,1253365031226127616,35668513472,Brasil
10156021459441950,Michelle,Hammond,1868149731829732864,49981575021,Brasil
3318285019164350976,Jonathan,Padgett,945356089462678144,29882451866,Brasil
1031643588556467840,Brandon,Treloar,1229150522753571072,81984197855,Brasil
1637287481812517888,Philip,Jost,1671822576895199744,18576295547,Brasil
3334592247234974208,James,Huey,1171648277739431424,85036277356,Brasil
201355714104839104,Vivian,Null,336249655379697984,8741569101,Brasil
2640474350216295424,Andrea,Roberts,870148829038447232,80508884937,Brasil
3182707006893614080,Kenneth,Niceswander,268712992303181376,37282349541,Brasil
2733142831732157952,Lonna,Mcrae,375466880453636032,15173731157,Brasil
1054108762370607488,Freddie,Young,2856992721453409280,2280472879,Brasil
2691022368615480320,David,Kelly,535080695879629952,95357786304,Brasil
135535586507699376,Virginia,Turner,3022441711756741120,10435378299,Brasil
995739768438529280,Johnny,Deck,2306312968846963200,63963062573,Brasil
283582626351829568,Thomas,Pulliam,3022441711756741120,35092889480,Brasil
492659941139696896,Frank,Landwehr,3022441711756741120,56547538778,Brasil
3282958845565574656,Deborah,Taylor,508490229825579712,56067963173,Brasil
1579387241562472192,Sylvia,Fraction,1264187784263954432,25616096278,Brasil
3052219708868563968,Patty,Fretwell,2184659546192465408,51943360515,Brasil
2166254268131896320,Doris,King,945356089462678144,12857928323,Brasil
45977996978071608,Edith,Vanburen,39769019249884840,15071499001,Brasil
2907553904519047680,Shaun,Flaten,2183212923812817152,59261998847,Brasil
1753682935008984320,Marcia,Carl,1445139121022569472,20997577365,Brasil
2310717231095501312,Gary,Taylor,164736589305805696,72036983614,Brasil
611712047788058112,Ngoc,Christman,2891497486765701120,35955060840,Brasil
1485160950910643200,Whitney,Holman,14727504457017150,80489260533,Brasil
3232414275158057472,Ella,Kiper,508490229825579712,53293347086,Brasil
1799265266298576384,Cecil,Diaz,3285547780380282880,84187084539,Brasil
201099528522870464,Sara,Johnson,2615860394225039360,7098013393,Brasil
441572763989505984,Paul,Augustine,2258493254859113216,23481768531,Brasil
3238152403569252352,Ethel,Stjohn,336249655379697984,98199058428,Brasil
1363064490102435072,Steve,Spohr,2905956215056027648,28698130357,Brasil
1303918091611122176,Laurie,Greene,459444236100117568,96941374330,Brasil
161378903126571360,Evan,Miranda,2914836610495662080,11687346349,Brasil
1011785676866345088,Sharon,Lovin,874556213273600128,49976402248,Brasil
493494959149255616,Darryl,Banvelos,39769019249884840,3601709864,Brasil
1863137252949548800,Angela,Perry,870148829038447232,79970803596,Brasil
3067915757023159808,Gillian,Tanguay,1463614633984728064,84694030562,Brasil
776090217895996288,Cynthia,Hallmark,2074819095043236608,42745655865,Brasil
2185389770966031360,Almeda,Barnes,2954795951316589568,70421653559,Brasil
1064770889012006016,Rosalyn,Kaiser,1211452592809303040,97803935431,Brasil
2576486558614546432,Phillip,Thomas,952046631241877248,88111694043,Brasil
1463971760747102464,Philip,Schultz,996668673221257088,84144714678,Brasil
968491322783892992,Brian,Abernethy,429453496665470016,32372894119,Brasil
562506072685189056,George,Gibson,268712992303181376,29879102071,Brasil
489912710581697920,Alma,Her,3244833730974777856,7281328417,Brasil
1277479739843601664,Sarah,Brown,1853049591225846272,99609252891,Brasil
2702058703105361920,Charles,Coelho,2026827405330108672,73153113620,Brasil
615170505447069568,Herbert,Lloyd,996668673221257088,93620166384,Brasil
1002627838234102400,Audie,Randolph,2181560147045962752,46310289486,Brasil
1744672507293244928,Michael,Davidson,1253365031226127616,56584160496,Brasil
1515313977703109120,Thomas,Awalt,205160282146619872,68640393309,Brasil
1391617736146080768,Michael,Fowler,1868149731829732864,50721111169,Brasil
1912012650789930496,Joseph,Stewart,1283648432554304000,12749578272,Brasil
2702522241585799168,Kenneth,Ayala,1211452592809303040,22439770615,Brasil
242701071831181504,Kate,Davis,1213126739019785216,41608385487,Brasil
2825142529387319296,Ronald,Mroz,952046631241877248,68339082123,Brasil
39829373080779928,Stanley,Hernandez,1463614633984728064,31455252775,Brasil
510353599574409600,Thelma,Cobb,2172611850640109312,14094756452,Brasil
724563465084695552,Viola,Taylor,5855043697306583,22698296059,Brasil
1446444444283734272,David,Davis,648580340723423232,62963924891,Brasil
1499219817360544000,Trinidad,Kirby,2896559457056538624,61966634498,Brasil
2633522282708268032,Bonnie,Roman,2241220102068296960,48813123774,Brasil
995108868841584896,Arthur,Wilson,945356089462678144,61067545443,Brasil
529058364191638976,Heather,Jones,375466880453636032,25641396715,Brasil
1536769524637186048,Joseph,Harris,2905956215056027648,18998312318,Brasil
1030730359941173632,Dacia,Betz,2258493254859113216,231739292,Brasil
324885468845251584,Irene,Obrien,94238784763655040,23589561067,Brasil
1948653131809251584,Gale,Lyon,160055940224887328,2216771430,Brasil
1730489488308551168,Edward,Corke,1445139121022569472,29105767160,Brasil
591977958527964800,James,Awalt,927471559303961600,82368291692,Brasil
1638422837358245120,Ada,Williams,2382745837588512768,98583301631,Brasil
3078766198335037952,Becky,Morello,952046631241877248,77649334797,Brasil
1239619170746749696,Mark,Womack,870148829038447232,38054919922,Brasil
2121101524298837504,Ashley,Redmond,1995413124440644096,47065906023,Brasil
2097968474908365056,Lily,Verduzco,39769019249884840,82001967779,Brasil
1753017754211924992,Tory,York,2905956215056027648,75392955638,Brasil
1318829015972867328,Clayton,Faulkner,2615860394225039360,32557880876,Brasil
1744980833099712512,Howard,Garcia,1283648432554304000,47968866046,Brasil
122674740807985168,Donald,Kohler,1671822576895199744,18666978084,Brasil
1842779196402629120,Daniel,Moser,1171648277739431424,38460356803,Brasil
1375473817278369280,John,Aguilar,802992045989571712,68885614310,Brasil
89245138572285488,Timothy,Anderson,607456121077875072,92436297974,Brasil
1679520438711057920,Betty,Tyson,2896559457056538624,86015929388,Brasil
2009661723992104960,Georgia,Feliciano,1492610643080676864,5165821630,Brasil
2859219422881124864,Kelley,Breiter,2172611850640109312,75553615522,Brasil
3235604711591709696,Stephen,Amigon,2905956215056027648,59643093408,Brasil
3367970772545285632,Rochelle,Lynch,336249655379697984,61291108418,Brasil
568939654398661632,Clifton,Martinez,1908651101570144256,3756747024,Brasil
2024325517533484800,Katherine,Byron,2074819095043236608,48781829875,Brasil
2893137197182237696,Susan,Martin,535080695879629952,34335733165,Brasil
190436055981358720,Ray,Lamb,3360321757790198272,96134071676,Brasil
2775136570838770176,Christopher,Harris,2333012745884428800,31853933816,Brasil
514502421732786624,Kathleen,Stoddard,268712992303181376,92229083124,Brasil
2547069067031183360,Alene,Myles,798176210269504000,80217913068,Brasil
672498600635084032,Dena,Wilson,2172611850640109312,54482270059,Brasil
2717477787502219776,Jon,Woodbury,3035063881457981440,93687113767,Brasil
1121099518215936768,Jose,Hier,903515599400755072,41849836945,Brasil
1302686902307848960,Susie,Granville,607456121077875072,5660916220,Brasil
188800018050884064,Martha,Sullivan,3237215569258063360,22953253399,Brasil
1168618291166300672,Sammie,Castro,1435112300382671616,74642259643,Brasil
2312445137222168064,Jason,Thompson,2333012745884428800,88678558802,Brasil
2053041876384868864,Miriam,Presler,215858741798202016,26094071309,Brasil
1484781263683870976,Elida,Householder,5855043697306583,13070609781,Brasil
1649358844343140352,Rodney,Booker,5855043697306583,98046897454,Brasil
479988357332407744,Donna,Fritz,895082441834683136,55313268739,Brasil
1851695560053532416,Margaret,Cockrell,2905956215056027648,74268039668,Brasil
3243488775880440832,Bruce,Kuman,1733155656715053312,95249752718,Brasil
1552373557638071040,Douglas,Cole,2692870097699523072,44251964632,Brasil
760228371654757376,Jeffrey,Longoria,535080695879629952,68593710783,Brasil
96434636264953744,Mary,Petela,2419983425762407936,17450073303,Brasil
1657576697232764928,Erma,Campbell,3240880319371867136,34518197454,Brasil
3098602511874552320,Jeffrey,Parson,3232369307766020608,52900074223,Brasil
2402134817225595392,Valerie,Estorga,3029236240856091648,20316648665,Brasil
2469813882047440384,Sonny,Hutcherson,996668673221257088,41374410907,Brasil
780578375953692288,David,Ayala,1957994163832381696,61229961804,Brasil
3134540647858735104,Cecelia,Sanchez,1445139121022569472,17420021232,Brasil
983104739159866240,Rosa,Worthington,268712992303181376,34128949168,Brasil
41056097766756728,Ashley,Claggett,1908651101570144256,82787916201,Brasil
1489847891994494720,Brent,Law,2223368089601402368,5869265720,Brasil
2147469692491719680,Terry,Ramos,2365744306120669184,804733095,Brasil
2544962647029990912,Ronald,Rehm,1298948914652025344,44294326189,Brasil
1611580768403773952,Stephanie,Patterson,1248362522949841408,7800046618,Brasil
438475199506772032,Andrew,Portillo,607456121077875072,17307092995,Brasil
3175984851681394688,Josephine,Gaines,336249655379697984,61831012320,Brasil
2365175858585797120,Lawrence,Maroun,802992045989571712,87739754163,Brasil
2913166435444634624,Cindy,Bateman,1733155656715053312,12808887022,Brasil
2546323068895763456,Nancy,Flowers,2306312968846963200,32848371556,Brasil
131465044471967520,Jennifer,Speicher,1445139121022569472,80011657547,Brasil
2161658153769634048,Christopher,Quesada,1171648277739431424,69469691725,Brasil
2024381212824224512,Claudia,Cuellar,39769019249884840,58702435159,Brasil
1173115522091815168,Dustin,Masell,1868149731829732864,24359770978,Brasil
1255985121470627584,Georgene,Little,308440555366929792,83455066617,Brasil
1368378594651709952,Benjamin,Martin,5855043697306583,57089369119,Brasil
3364109039000309248,Patricia,Rivera,375466880453636032,41434110946,Brasil
1470215155839065088,Erin,Cooper,308440555366929792,54080035195,Brasil
1544870134346822400,Christina,Hart,3074491509913706496,26268942025,Brasil
1729968118020750848,John,Mctaggart,2891497486765701120,74723995797,Brasil
3358668813509831168,Wayne,Regalado,3091433803062291968,78341101448,Brasil
2447656573284107776,Matthew,Mathis,14715163550490402,95282585060,Brasil
385392600112948608,Roy,Finn,2074819095043236608,94574234990,Brasil
1871881520362146048,Donna,Conner,2905956215056027648,66657854282,Brasil
3003352225075889152,Lee,Lopez,1992574491896183040,48375747939,Brasil
2747476046724548096,Crystal,Maldonado,308440555366929792,46755521612,Brasil
3275082876832600576,Norma,Fairbanks,3237215569258063360,48080950102,Brasil
1172480126585158656,Mary,Moore,2896559457056538624,64078260146,Brasil
1989660853661975296,Jerome,Sabin,72822273209783632,1392233017,Brasil
2564331127830576640,Fred,Mason,3285547780380282880,44516235807,Brasil
331314329176089280,Mary,Vargas,1171648277739431424,56262801901,Brasil
1206284680896998400,Maragret,Carbaugh,3065955382848678912,35634077935,Brasil
9527408062852068,William,Garcia,1253365031226127616,65730672806,Brasil
1911258136881784576,John,Holben,2184659546192465408,58529654494,Brasil
2620827465959287808,William,Meade,3237215569258063360,88326633562,Brasil
1081099841326134144,Diane,Bailey,996668673221257088,72661461391,Brasil
2428954303951558656,Debbie,Carmean,14727504457017150,71282882939,Brasil
3127072863949252096,Michael,Adkins,72822273209783632,931423301,Brasil
3303532885911460352,Brian,Brown,2223368089601402368,72090030884,Brasil
2363353902787137536,Courtney,Small,3074491509913706496,29803390160,Brasil
2400512645847679488,Marcie,Brown,1397727194554036224,75964694351,Brasil
23117869962598076,Shawn,Warren,607456121077875072,68147494008,Brasil
593803634656070912,Leonard,Schneider,2891497486765701120,23337452734,Brasil
443017293018567552,Dora,Cadena,3022441711756741120,43754637691,Brasil
1741352299837374464,Erin,Goldstein,3244833730974777856,48915167120,Brasil
3171945004746556416,Danny,Murphy,164736589305805696,52430955785,Brasil
2731840929315941376,Victoria,Hager,2383049852657765888,82382202199,Brasil
310262019040031808,Mark,Miller,205160282146619872,15945887498,Brasil
463922033264158592,Seth,Merry,3091433803062291968,71887428054,Brasil
248260956906298272,Dolores,Carstarphen,336249655379697984,94155333605,Brasil
2305898296693657088,Marie,Haas,2599178914174096896,91164476711,Brasil
1889628434560040448,Robert,Miller,2183212923812817152,32866924341,Brasil
1137588586144103936,Roy,Scott,336249655379697984,3751758672,Brasil
519257466478226816,Jeanette,Williams,3360321757790198272,57228194367,Brasil
303475139424922688,Jennifer,Rogowski,3074491509913706496,57483786001,Brasil
2550877072185388032,Rebecca,Donahue,1853049591225846272,68331496603,Brasil
1994008025521711872,Robert,Pace,3360321757790198272,70787856757,Brasil
2494129825884047872,Brittney,Jackson,39769019249884840,41490139153,Brasil
2262711158027759616,Bernice,Bischoff,2241220102068296960,3034470073,Brasil
2133410279371740928,Lucy,Rupert,1283648432554304000,24156562660,Brasil
869887080347575808,Tiffany,Ramirez,315662881517044736,69831563085,Brasil
1082524301096139264,Adeline,Harris,1995413124440644096,66028003222,Brasil
1981027253662395904,Carl,Clements,2184659546192465408,8662105305,Brasil
2094348717493429504,Cathrine,May,1463614633984728064,16302138615,Brasil
1970357701613212672,Velma,Prisco,2041104140958306048,44373597770,Brasil
851302979352022144,Randy,Martin,14727504457017150,56784013563,Brasil
286146122660133344,William,Turner,2223368089601402368,46629295629,Brasil
3002084470113483776,Amy,Kliebert,215858741798202016,75319674763,Brasil
2703716372277258752,Steven,Morelli,14715163550490402,99620658343,Brasil
3023340171215524352,Johnnie,Schaefer,1868149731829732864,53659896506,Brasil
1638301540261144832,Susan,Ibarra,2041104140958306048,13265769340,Brasil
1294440559188857856,Rodrick,Casazza,2905956215056027648,69531760637,Brasil
1741376186781773056,Shelley,Yuhasz,14727504457017150,69686899312,Brasil
1720572320106782976,Glenn,Mason,215858741798202016,34637391226,Brasil
362633688569850368,Paula,Schleck,1957994163832381696,26203783752,Brasil
87356551407750400,Juanita,Gregory,1908651101570144256,52260804024,Brasil
1193854823001953792,Christina,Bryce,39769019249884840,14242343210,Brasil
2609808216711837696,Ashley,Stuart,2891497486765701120,41782456996,Brasil
2895338434603628032,Charles,Milligan,13073615623177554,99493911790,Brasil
2936739896858359296,Anthony,Taylor,375466880453636032,90395310586,Brasil
83070489838575280,Deloris,Collins,3035063881457981440,27297295619,Brasil
3110856556084021248,Lyle,Lianes,3022441711756741120,91069855472,Brasil
997817033413172608,James,Ferguson,2184659546192465408,69237546288,Brasil
1053120809832542208,Cheryl,Garza,1957994163832381696,40140547906,Brasil
1825305100728483328,James,Fusco,1435112300382671616,29602648627,Brasil
1038304486181273856,Shelli,Alleman,2241220102068296960,17241817354,Brasil
2694416483420522496,Joseph,Brooks,39769019249884840,94273929932,Brasil
133237844386696688,Albert,Ceruantes,205160282146619872,25405166062,Brasil
2591544542400501248,Everett,Hunter,2026827405330108672,58095730099,Brasil
1092841609059184640,Wanda,Camarillo,1229150522753571072,49870200721,Brasil
3002825157147188736,Karen,Dennison,1492610643080676864,1801327064,Brasil
1281818787754084352,Bethany,Mcdonald,205160282146619872,41840942721,Brasil
949530602115727360,Jason,Waters,160055940224887328,35217634137,Brasil
465263355675615680,Marlyn,Ayala,1298948914652025344,42761981781,Brasil
306993827501951232,Bridget,Renner,3244833730974777856,87611681843,Brasil
467637202387447552,Brenda,Sills,3022441711756741120,70299513169,Brasil
1333230612852044800,Brenda,Gutierrez,429453496665470016,98344114811,Brasil
2092694089918533376,Samira,Pirrone,429453496665470016,22448961331,Brasil
1224030529509161,Marlene,Greenfield,1298948914652025344,95690672593,Brasil
1994772673316366848,Carol,Gall,2905956215056027648,38109061808,Brasil
1441016455967286016,Stanley,Nichols,3065955382848678912,18017923441,Brasil
2758565435000826368,Casey,Whitmire,2223368089601402368,17936988502,Brasil
225414857173105600,Aaron,Keller,459444236100117568,49332623701,Brasil
2771869904319870464,Margaret,Rodriguez,2954795951316589568,58167297015,Brasil
1544845011707069696,Carole,Reynolds,2223368089601402368,25077141561,Brasil
1219913072005714688,Kenneth,Myer,3065955382848678912,6877377762,Brasil
2892463228309709312,Ralph,Kapp,205160282146619872,40418641567,Brasil
1412586296409306112,Jenna,Creel,895082441834683136,63291953317,Brasil
60266487655375368,Gerald,Serafin,3240880319371867136,32379253475,Brasil
817945034549113344,Claire,Pantoni,895082441834683136,39700531724,Brasil
3359081015449777152,Roy,Clark,205160282146619872,87287294343,Brasil
1902598103244413440,Javier,Weske,3029236240856091648,47736128125,Brasil
1225660362746508032,Alyssa,Delaney,3244833730974777856,18856635289,Brasil
2723153357414394880,Kevin,Kelley,164736589305805696,3816739112,Brasil
1850381070930106112,Salvatore,Card,1253365031226127616,78610173095,Brasil
2841810249833857024,Teresa,Soto,3279617650376413184,98594848160,Brasil
2977944924334538240,Florence,Dugger,72822273209783632,79104059191,Brasil
2048374880491063808,Debra,Malstrom,1171648277739431424,41522244093,Brasil
3363422583063355392,Ronald,Taylor,2258493254859113216,13153218514,Brasil
211005887259227104,Jerry,Carrier,2383049852657765888,74919275070,Brasil
2652842689696875520,Elizabeth,Zody,1161551435805996032,74888165575,Brasil
333256352113464384,Dorothy,Rodrequez,535080695879629952,9962815138,Brasil
1119858990111037312,Harry,Hill,1229150522753571072,71418201820,Brasil
2336667334250613760,Elia,Martinez,607456121077875072,34451571503,Brasil
1830816061747033088,Herman,Schmitt,14727504457017150,31674361145,Brasil
562358387650124224,Bernadine,Smith,1211452592809303040,77109186680,Brasil
2055704912690641408,Heather,Carter,1908651101570144256,97309976918,Brasil
67763060875861336,Arlene,Campbell,870148829038447232,70393441942,Brasil
1732588129440301056,Johnnie,Walker,2074819095043236608,26138226797,Brasil
3200377980514459648,Anthony,Carter,1397727194554036224,4965716883,Brasil
2279290290942157568,Carolyn,Chacon,1435112300382671616,12164493168,Brasil
1726930322925391360,Maria,Vang,2419983425762407936,83208007580,Brasil
1308270489390657024,Patricia,Smith,1229150522753571072,56530193044,Brasil
1934962535067728640,Donald,Cruz,2074819095043236608,83915364197,Brasil
94610662068891008,Steven,Pope,2258493254859113216,7041609266,Brasil
68956965523083960,Beverly,Terry,1868149731829732864,25032140625,Brasil
398099335962123392,Ted,Jewell,1397727194554036224,23146648555,Brasil
2907677566324036096,Kelly,Monroe,2954795951316589568,79405299658,Brasil
130996094059876944,Ronald,Borel,874556213273600128,38048955804,Brasil
1469145830019314432,Arlene,Ruiz,459444236100117568,25593503159,Brasil
949764432935290624,Christina,Mckinney,927471559303961600,66071315386,Brasil
2165372033230394624,Anita,Newsom,3133514207207969280,39831653866,Brasil
873466062125343872,Silas,Totten,308440555366929792,94037305452,Brasil
2541131058887665664,Gregory,Green,2599178914174096896,89237864651,Brasil
436320090038565824,Michael,Dodson,3029236240856091648,6536245073,Brasil
963986991614669568,Gustavo,Holley,2183212923812817152,49838202592,Brasil
3353370602757099520,Maria,Powell,895082441834683136,69858979104,Brasil
2702670372366864896,Curtis,Cotelesse,3091433803062291968,79639881492,Brasil
1574681616086064896,John,Harris,2074819095043236608,84350028054,Brasil
2422822994085328896,James,Borg,648580340723423232,31137533510,Brasil
1714332703387273728,Jose,Ballou,895082441834683136,13388553403,Brasil
809356426058842368,Jesse,Albertson,1171648277739431424,847131162,Brasil
1358419772293078528,Barbara,Reitz,1303439036311231744,26334155971,Brasil
1644082861365432064,Ruben,Thompson,2419983425762407936,43092424646,Brasil
479316449573696320,Florence,Brobst,202426401696484096,62360926589,Brasil
2048278371006522368,Graciela,Arreola,1671822576895199744,73805915599,Brasil
1695145458486725888,Essie,Smelley,2026827405330108672,34331840702,Brasil
1727425767633862656,Carolyn,Stahl,3333122778178429440,30024198082,Brasil
463743392326511232,Javier,Lynch,336249655379697984,61720973632,Brasil
2839285155875171328,Sharon,Cox,3091433803062291968,87401195289,Brasil
26045891821614264,Cheryl,Daley,72822273209783632,84355827577,Brasil
148090938882117024,Caroline,Valley,39769019249884840,33939840921,Brasil
1530635164724930560,Roy,Duell,2954795951316589568,2282759314,Brasil
2326477953718668800,Dena,Morrison,1671822576895199744,2969821611,Brasil
22867437210564436,Augustine,Kruger,13073615623177554,5806926484,Brasil
706336120589477120,Adam,Poppel,1853049591225846272,49269758398,Brasil
561571442160020032,Richard,Schmidt,607456121077875072,23588736269,Brasil
1160059068742315008,Bridget,Geyer,1492610643080676864,65013885807,Brasil
3166028199974181376,Diane,Pescatore,1962889254359325952,99226506457,Brasil
106368539263633376,John,Shelton,160055940224887328,90369689496,Brasil
1995587513191820288,Arlene,Ledet,648580340723423232,61550633021,Brasil
473203451994107136,Dorothy,Owen,3244833730974777856,99843991652,Brasil
