account_id,customer_id,created_at,status,account_branch,account_check_digit,account_number
1202087034928310784,148856158164186944,2019-11-26T06:31:43.000Z,active,8865,2,79315
2675723295496974336,3299847688362908160,2019-02-28T04:52:04.000Z,active,8049,0,99603
2279257362365174272,2928515195476067328,2019-09-26T17:11:23.000Z,active,4701,0,92891
2081112644529632256,2452573542057767424,2019-06-02T21:40:56.000Z,active,5204,3,39764
1786951461222520832,381968192866521856,2019-01-29T13:22:20.000Z,active,6429,2,80229
3000131645915579904,676416666738951296,2019-12-14T20:09:36.000Z,active,9583,8,2496
306865347741731136,1468075115720877568,2019-01-10T05:02:15.000Z,active,5626,4,83213
1818935810574512128,2470077846286140416,2019-12-13T10:04:56.000Z,active,4818,9,48762
2196769736375891200,3129163495250549760,2019-01-04T02:02:45.000Z,active,2018,4,37211
3078072539594802688,2147184028269125376,2019-12-13T10:19:13.000Z,active,4878,8,83002
1944644600448989184,2590616853378485760,2019-10-09T03:26:10.000Z,active,5038,3,26338
2240058479426532352,3224645083952626176,2019-02-07T18:00:03.000Z,active,5450,1,51322
1253999122494141440,239149410257933440,2019-05-24T17:41:27.000Z,active,8768,8,43116
1853442193020353024,845327755050215552,2019-01-26T19:28:08.000Z,active,2157,4,41300
3400724907247037440,718614941374023424,2019-11-18T04:50:37.000Z,active,8232,9,84562
1972174676324008704,469431985063467328,2019-02-13T13:05:27.000Z,active,5231,3,36687
2623880616138382336,1151430227523260416,2019-01-01T16:41:55.000Z,active,8767,8,90173
1105125614428844928,1857524238933226496,2019-10-29T15:11:21.000Z,active,6087,8,95272
1160188878175817472,2852468129343872000,2019-09-18T11:34:27.000Z,active,3270,5,70475
2095405389447166720,1721664410733486336,2019-08-31T03:33:58.000Z,active,1058,2,43971
302467087308654272,2545875000420710400,2019-09-23T16:18:40.000Z,active,4531,4,83332
24454083555707500,2510738869086193152,2019-10-26T15:21:04.000Z,active,4153,3,82338
145139097982928640,150185982632709056,2019-08-25T06:23:14.000Z,active,8978,2,17289
1080694650553160064,3032271040291734016,2019-04-16T19:37:34.000Z,active,4730,6,26699
1798276979117719040,2729116906088636928,2019-01-07T15:25:32.000Z,active,9627,3,55176
3021295639157863424,424799001773807488,2019-01-21T22:14:54.000Z,active,4615,9,82701
2158001340924512000,1571346156991376896,2019-10-13T10:42:49.000Z,active,1515,5,58794
1201644643770737152,132202287797928960,2019-02-21T19:23:52.000Z,active,7331,7,3258
2699642620471592960,2741196438802406912,2019-10-20T01:54:44.000Z,active,5238,4,53579
2486925862749058560,459346769953091520,2019-02-07T03:31:34.000Z,active,7257,4,84843
2072685443293974016,2439598966165441024,2019-01-02T15:45:52.000Z,active,3444,2,5661
2634769164722676736,3005363733408458752,2019-06-27T09:34:59.000Z,active,4269,2,14313
956627573199033600,846325494407721216,2019-09-15T14:48:34.000Z,active,2364,2,87100
30145104489878324,304558530378796736,2019-10-17T05:56:05.000Z,active,7864,9,34892
3163073968906291200,1000874001934612224,2019-04-27T22:35:37.000Z,active,6823,1,19534
1488419863943178752,459586194428006208,2019-04-11T12:08:57.000Z,active,877,9,67946
827369238677857792,2054315379936926464,2019-10-23T03:40:21.000Z,active,2498,3,128
1123559419562414976,2767821667952924672,2019-08-05T00:31:58.000Z,active,5481,6,9817
935344472263273472,2416328221582623744,2019-10-29T01:55:51.000Z,active,8611,8,75343
1065363251074757504,115197481862165776,2019-01-11T14:08:06.000Z,active,2286,0,73980
1439413957199200768,3381553868946483712,2019-07-26T21:43:41.000Z,active,8350,2,19998
612306466379244032,589213252550147328,2019-12-24T19:29:00.000Z,active,8225,7,49154
3051009055251672576,368211190108094464,2019-06-07T06:28:05.000Z,active,7461,2,92070
884393531533616896,2525606145620822016,2019-07-10T10:29:05.000Z,active,2205,4,12073
839094701130446720,973241359504873984,2019-07-14T14:33:20.000Z,active,2149,1,58102
3228775635922509824,2407136235227681792,2019-05-28T07:30:10.000Z,active,951,1,97755
3163066045586607104,2828762093701936128,2019-01-24T03:35:40.000Z,active,2392,6,7087
2293167567231577600,2137749165253268736,2019-05-22T15:28:39.000Z,active,9839,0,94383
2919096149472446464,2835060741227184128,2019-06-11T22:21:22.000Z,active,5950,3,61720
431180605157000320,2391881790801227776,2019-12-14T22:45:29.000Z,active,901,7,14690
2610541297849254912,1664117859801710848,2019-10-14T20:25:54.000Z,active,5900,2,11031
709089062609880448,316046980033521792,2019-02-12T21:00:58.000Z,active,4283,4,48357
2166223548102492672,32841708978668120,2019-08-09T18:20:07.000Z,active,9781,7,71225
1164011185451892992,2855067358495826944,2019-02-12T19:59:11.000Z,active,6939,0,84668
2231435150904839680,1052684475283264128,2019-10-25T08:29:49.000Z,active,5113,7,43145
1248143861360588032,2037978584655674112,2019-03-24T06:52:21.000Z,active,792,6,10507
2743677890915670016,1869551124934852352,2019-06-18T16:22:28.000Z,active,4077,7,97222
2690946770354785280,1646773081500043264,2019-10-31T07:46:00.000Z,active,9959,6,75068
1823952823784676096,251477337874837824,2019-10-17T23:33:01.000Z,active,4635,1,40239
2190552053393687552,2269221222749464832,2019-01-16T20:58:52.000Z,active,2718,2,90379
3233893804424480768,2700891590508585472,2019-02-28T09:43:24.000Z,active,4718,9,42529
871859688032364672,1738032649811239168,2019-01-08T18:29:30.000Z,active,9471,0,33278
3085149674134697472,464576389582447360,2019-05-26T22:21:25.000Z,active,7777,1,68108
2116083195058965248,1112782056257749504,2019-03-17T22:33:59.000Z,active,9067,9,30663
3029532610596072960,269598177386859968,2019-12-07T05:07:25.000Z,active,3283,0,65909
3373790228883717120,694434252196183808,2019-10-06T07:34:12.000Z,active,3017,8,82326
1875689600402547200,3054052820686913536,2019-07-23T04:44:08.000Z,active,8018,9,16797
1099295517825727360,3378570695101095936,2019-09-17T23:58:05.000Z,active,7210,5,4104
3180172104911230464,952363077167383552,2019-01-19T10:52:08.000Z,active,2580,9,66419
248258389836788160,1402501145098249728,2019-08-20T15:08:59.000Z,active,7053,2,10516
2752036086432984576,2283829341024934144,2019-07-10T20:52:50.000Z,active,7198,3,28514
111587124379460560,1015177086493973376,2019-12-13T18:21:59.000Z,active,5723,9,53390
1669116889021384704,3390388275003542528,2019-08-13T23:09:54.000Z,active,1629,3,55794
3400794439747409408,2781030536103856640,2019-05-09T01:54:50.000Z,active,5674,9,90076
987496336163667456,2786418821555982336,2019-08-10T18:31:53.000Z,active,927,0,48263
1399593622322532096,553218359447631744,2019-11-14T11:02:24.000Z,active,1584,9,82854
2213612618616154880,1529742675907716608,2019-05-30T02:47:54.000Z,active,7009,5,40792
1032333918542149504,63121242846060616,2019-01-31T08:46:02.000Z,active,6190,1,63954
2067010404471483136,756695308505791232,2019-05-02T17:36:26.000Z,active,6731,0,61185
2908766707054534144,1956558633654486272,2019-05-15T13:58:36.000Z,active,795,2,76184
2294947192502323456,72463568697241888,2019-01-22T09:34:45.000Z,active,7679,8,91411
2988869923703343104,1189750043485591296,2019-01-14T18:46:52.000Z,active,992,9,72680
3182142619135661568,829169612158461952,2019-12-10T17:02:27.000Z,active,6108,9,80709
1426754386558032384,2712228278247756288,2019-11-09T22:10:14.000Z,active,4460,6,76020
1977686441703794944,3109505930323787264,2019-11-26T14:36:29.000Z,active,9264,2,57220
1205939725822508288,2701749655591916544,2019-09-19T19:56:02.000Z,active,8687,1,12596
2359837565704027136,1202359252322266880,2019-05-02T00:45:36.000Z,active,2795,0,51819
3072750676334622208,2581804919474845184,2019-05-19T21:10:21.000Z,active,2572,7,23640
3163820522881032704,2028505850705254400,2019-06-15T16:10:27.000Z,active,1957,0,10424
2246869367705528064,1832233576924802304,2019-09-02T01:01:06.000Z,active,6228,0,69002
2396550871744336384,3248482762637783040,2019-12-31T04:02:16.000Z,active,1087,2,31125
1421534132936429056,1822513987545723648,2019-10-07T05:26:07.000Z,active,6874,2,6062
904544218939714432,1223398083525451264,2019-03-23T18:03:55.000Z,active,1319,2,87823
2085772135029094400,89077576204228848,2019-10-16T10:55:40.000Z,active,1636,9,9333
3382751026698722304,2163995679896270848,2019-07-02T20:35:25.000Z,active,7018,3,36321
3251884876423204352,2469199512067537920,2019-12-27T17:59:41.000Z,active,4156,7,46537
3011406466707251200,1632206325411272704,2019-09-09T05:54:22.000Z,active,2604,0,90020
2323546625053389312,1333716940697312512,2019-12-04T23:22:55.000Z,active,4298,5,74462
1221686355865902080,878422114620598656,2019-04-20T02:03:40.000Z,active,5070,6,53794
2910872159549044224,233365705767660576,2019-03-01T16:54:16.000Z,active,690,7,33634
785029345160655104,1937496805940965632,2019-09-22T15:08:41.000Z,active,2989,2,75465
44131469179885920,2313475351330668032,2019-03-08T14:13:40.000Z,active,3708,2,95302
2357806910966247424,2420807566013889536,2019-12-05T05:43:28.000Z,active,9499,7,31961
81321851944300480,2147089266803600128,2019-03-23T11:56:40.000Z,active,241,9,52440
3163916436149181952,3080151765611696640,2019-09-07T23:42:49.000Z,active,6403,4,42876
3276262948718252544,3141748584423033856,2019-09-08T17:43:27.000Z,active,6828,2,27054
2443050711434370560,2300337569594755840,2019-11-11T15:08:42.000Z,active,8055,7,45622
1554445156732374784,1872575481068911872,2019-10-22T00:31:18.000Z,active,3222,9,21819
2471479186174659072,1243034341070061568,2019-07-11T11:55:34.000Z,active,7176,2,38274
1130834150000604672,3303556121756121088,2019-04-24T22:18:38.000Z,active,252,7,63330
41754186835222232,3073330381263706112,2019-03-25T11:24:58.000Z,active,3200,0,64641
1580588126372857600,1655645096442221056,2019-10-31T17:39:22.000Z,active,1208,3,19547
3072470188573570560,610508116952365312,2019-12-01T10:42:28.000Z,active,1290,9,14497
1700249348637451008,2558499442502324736,2019-10-29T20:08:56.000Z,active,2795,9,77427
2241568610890572288,2196049690617224448,2019-04-17T06:13:33.000Z,active,1731,2,99105
383071031641664960,2768886164368601088,2019-02-11T03:05:10.000Z,active,5245,4,8615
753127569626768000,3044704897495018496,2019-07-15T06:30:18.000Z,active,8218,8,50296
1785984327899363072,2378542616982883328,2019-10-07T19:11:31.000Z,active,980,5,97141
800908625764560640,2431112967778142208,2019-01-02T06:24:44.000Z,active,1832,6,48778
128932979314376384,432733166612238272,2019-09-07T07:22:26.000Z,active,571,7,8961
705267478645958144,2913270552907910144,2019-01-25T02:06:59.000Z,active,7012,5,45197
2856848826742419456,726735341986664192,2019-02-28T05:21:36.000Z,active,1455,3,42144
853241486507274112,812164179894177536,2019-05-08T11:35:43.000Z,active,6615,8,43130
3209809488222300672,2813556960349293568,2019-05-04T18:01:15.000Z,active,9894,0,96768
363738064712747200,1277673641236037632,2019-06-09T21:19:24.000Z,active,3490,0,67533
670048380998873856,3083512808040083968,2019-03-13T06:41:41.000Z,active,8342,1,6446
1310570008111385856,2279387100022876928,2019-01-07T18:30:48.000Z,active,8694,2,88395
3165258734828225024,1755559311640962304,2019-07-05T02:54:51.000Z,active,2334,4,60621
104320848653909664,1598062929210688000,2019-01-19T11:50:36.000Z,active,1836,7,88650
268488214722604384,409923765921358016,2019-10-15T19:23:55.000Z,active,9113,1,82848
2388852690465914368,1705785134661469440,2019-05-26T11:54:44.000Z,active,2512,2,12861
2357225089792375808,2476587923577022976,2019-11-19T05:38:18.000Z,active,6986,9,57562
1888317289601477376,1080872242485381760,2019-06-15T06:08:42.000Z,active,9757,1,39064
2513630820780015104,1379389098500875264,2019-01-06T19:01:24.000Z,active,6857,0,5959
2579181297991912448,251344668837804480,2019-05-08T01:01:46.000Z,active,2246,8,2875
2807551319067048960,2236697830326125568,2019-06-05T06:31:57.000Z,active,7215,4,30129
1206175558964532992,399407940676671552,2019-01-25T09:36:09.000Z,active,257,2,62181
1221366287059026688,706684789851428864,2019-10-20T11:38:42.000Z,active,3863,4,77603
3204661532246691840,884633029043862656,2019-01-10T09:23:58.000Z,active,2583,9,28788
1741391834866754304,2552204234555515904,2019-04-13T00:04:43.000Z,active,4773,3,34157
2087141101238657024,2024906075074730752,2019-10-02T02:35:05.000Z,active,7754,3,41655
2853314621066131456,668868196603404544,2019-05-26T03:48:07.000Z,active,1307,8,71824
2270752846636369152,2676552166920742400,2019-06-08T15:46:46.000Z,active,3001,0,52619
2720861092846046208,765241323537009280,2019-07-27T16:28:10.000Z,active,5201,7,27365
1227826888602994176,1602196493384668672,2019-01-09T12:09:18.000Z,active,7221,6,85923
1983360480886524160,1169950197848747264,2019-01-23T02:15:49.000Z,active,9549,7,15677
345633841534401856,1482208512540112896,2019-08-26T12:43:35.000Z,active,2539,2,9363
39310992352868456,1169020054228425728,2019-02-18T13:17:26.000Z,active,8735,1,92477
503678345910282304,2076413312325420800,2019-11-28T18:34:46.000Z,active,7561,2,98494
1254692820865816832,2398472145949911552,2019-01-06T23:34:30.000Z,active,1300,2,97237
1609995306406384640,3219509530318760960,2019-02-25T19:51:44.000Z,active,9360,6,4487
886678790783946880,237836421241848992,2019-07-30T08:11:05.000Z,active,5582,9,7093
3174178967754570240,170925895199845440,2019-05-28T10:41:50.000Z,active,7063,6,12144
26891589648478016,478393731343896256,2019-09-30T00:34:06.000Z,active,1139,0,26380
1207245129000863232,1268074141915106560,2019-07-30T13:13:54.000Z,active,3570,9,43760
1211637456636016640,3147675169093664768,2019-02-26T17:37:50.000Z,active,4419,0,55052
2752070785658297856,2289390403992007936,2019-11-18T22:52:56.000Z,active,7429,7,45589
2192663755833688576,941336106050014464,2019-06-23T13:21:08.000Z,active,1915,4,3293
293083235338547648,1496110240434373888,2019-04-11T16:13:39.000Z,active,7081,2,28073
2135847466805798400,30323757208773644,2019-05-07T20:41:02.000Z,active,2218,7,4161
3290721515804546560,727635355749816064,2019-02-25T15:51:17.000Z,active,5684,8,41288
3390157466198521344,1642338350006158592,2019-10-31T04:31:49.000Z,active,2526,8,43504
229508568898938432,1286078752540932864,2019-05-24T02:21:13.000Z,active,9437,9,82848
1863323847372347648,1879854672121644544,2019-12-13T02:50:07.000Z,active,4040,3,76305
895334035663469312,1981663844106778624,2019-12-12T01:54:30.000Z,active,7898,0,59372
295585662313318016,2112367602910215424,2019-02-10T11:48:59.000Z,active,6095,4,2144
3248963674598052352,2300796903468112640,2019-06-22T06:03:30.000Z,active,9874,3,51960
1316968193990012160,270297072161322496,2019-12-22T20:46:15.000Z,active,7919,4,64673
1122493761304360320,1613780502420525312,2019-09-18T07:56:07.000Z,active,4087,6,61806
3085102643506537472,2485812993454504960,2019-04-21T15:57:58.000Z,active,8678,4,73524
1727017505326194176,1078716528281011968,2019-08-20T00:28:04.000Z,active,1785,5,74946
2935467955898134528,2443639075759989760,2019-07-10T16:49:50.000Z,active,5568,3,74960
2897988052811270656,634226689385616256,2019-06-16T01:51:06.000Z,active,654,6,98689
1696042944512744960,2447252947998718464,2019-08-06T16:24:42.000Z,active,3991,5,12154
1346289627839738624,1716827839403698944,2019-06-21T08:31:04.000Z,active,8708,8,33472
2450367635095951360,1266358188232585728,2019-07-28T00:46:02.000Z,active,2062,1,67854
3383949271311118848,2193464607854537472,2019-05-26T20:10:52.000Z,active,2084,2,24192
2169374085773747712,3357502134303362048,2019-06-13T15:04:48.000Z,active,3161,5,66941
1654590370789007872,1472447741088748544,2019-01-19T07:38:51.000Z,active,9496,3,34393
1494973557734910976,1565192437651824896,2019-07-26T21:53:38.000Z,active,2006,5,30922
3308654774521583616,1067960769721040000,2019-01-01T17:01:09.000Z,active,3531,8,45150
900500471985023872,1831460928205754880,2019-02-24T16:15:41.000Z,active,6045,0,92535
1339591193677882624,2560572514297646080,2019-03-14T15:25:14.000Z,active,1339,5,34094
48004411686966848,2972292893654696448,2019-05-03T21:22:54.000Z,active,6546,7,38467
1320577144240134656,1619931334998052608,2019-04-27T17:33:36.000Z,active,2221,4,24655
1280806340223785984,803616319642838656,2019-03-23T08:15:37.000Z,active,5748,9,85972
1668630406408357632,2100600928243785472,2019-11-16T11:15:29.000Z,active,8218,7,55303
961535146487303040,3277754065327614464,2019-03-01T10:53:10.000Z,active,7382,8,10421
2601495379648505856,2805624463633638400,2019-03-06T02:35:29.000Z,inactive,3809,8,12695
1853143442007998976,116551265578208480,2019-08-18T10:57:49.000Z,active,8948,5,3349
862938141078739200,849405257990437504,2019-11-17T14:56:23.000Z,active,6142,2,42143
3201371206036652544,3278778174506316800,2019-11-02T21:08:06.000Z,active,2619,3,14826
1633064621146830080,77301493252894416,2019-03-25T07:55:55.000Z,active,1108,9,66388
3173655768205340160,2420051049839110144,2019-06-17T22:58:09.000Z,active,4326,0,30242
1565231253965206016,3364251675145184256,2019-06-03T15:29:08.000Z,active,9816,4,83326
178412109981569632,1223049634502570496,2019-05-10T17:58:32.000Z,active,7373,8,30962
1456813950296920576,2994501272594915328,2019-01-20T15:35:03.000Z,active,7950,5,84006
2269012675698020352,311064065951204416,2019-03-11T22:14:18.000Z,active,62,9,66421
345250955648171328,2691131349036239872,2019-09-05T03:55:24.000Z,active,5974,9,44315
2526861516338016768,2740944470994194944,2019-10-19T15:38:04.000Z,active,382,1,18846
3096883329895273472,478942008017572416,2019-11-08T18:06:43.000Z,active,6770,4,28096
1398399230633804544,2750928754991446528,2019-09-17T04:24:13.000Z,active,8833,9,20820
1307519708688503808,372162796708666752,2019-04-07T00:58:38.000Z,active,6091,4,2413
1183256131477825024,3104072354424217088,2019-02-25T16:44:07.000Z,active,2909,5,3472
571824383873419712,2407761056538634752,2019-12-22T07:03:59.000Z,active,5058,3,19382
49203774502987936,1212984173153576192,2019-11-09T10:35:56.000Z,active,5560,2,78231
902384258775312512,2340727537700237824,2019-02-11T05:30:04.000Z,active,7680,0,8535
2688540951977312256,1306284406145838592,2019-11-03T08:44:55.000Z,active,7701,3,85537
3309348072055745536,2840935192219310592,2019-11-02T15:50:31.000Z,active,3811,0,74293
2797621777769231360,3265218917307742720,2019-12-13T04:22:05.000Z,active,1401,9,77846
392085566298559296,2728102494549529600,2019-06-13T02:30:31.000Z,active,1181,8,74306
536740170109440000,2978422024117355520,2019-02-09T13:46:11.000Z,active,8924,2,96271
1172343065073900544,1864402368602742784,2019-07-15T00:35:27.000Z,active,1355,6,68350
3311404334140721664,807621290588102144,2019-02-25T16:57:15.000Z,active,2298,0,79146
1880032083719985408,580842397879208064,2019-02-13T23:32:17.000Z,active,1571,7,44381
2490725595857199104,1235158261411228928,2019-02-06T05:38:35.000Z,active,8036,9,23194
596409598910741504,374548360745738944,2019-05-18T12:33:04.000Z,active,2796,8,29552
1078545283318508800,2642156341195527680,2019-09-02T06:17:59.000Z,active,1665,7,60493
626167128245124992,993172751902374784,2019-12-16T06:28:48.000Z,active,1205,7,57223
379666734247050368,401367064642377664,2019-05-10T21:23:30.000Z,active,297,5,26631
2412156246070408704,2020905030553975552,2019-03-12T06:11:32.000Z,active,2337,7,42982
3288959575572519424,1283581685744535296,2019-05-25T09:10:54.000Z,active,8628,4,3161
2099423408173127424,336396125305323840,2019-02-05T16:39:33.000Z,active,4181,9,81361
355569629797746368,3115595091334747648,2019-10-19T22:15:01.000Z,active,9578,4,47884
2005462915323596288,2655381986934605824,2019-11-11T22:08:35.000Z,active,6888,2,10020
1640557525620279808,2958083612294821376,2019-05-26T00:45:51.000Z,active,3778,9,31692
1906183441513799168,1273588190794156800,2019-08-10T21:12:59.000Z,active,6796,4,40726
584329131272424448,447893995177361664,2019-11-13T15:54:15.000Z,active,7047,5,2992
1257233332871271424,3197375860331788800,2019-12-28T18:13:28.000Z,active,4471,3,19446
2643144130803335168,72246825743793184,2019-01-05T11:46:11.000Z,active,6582,0,56614
1966828716851758592,3208018740183854592,2019-07-07T11:10:12.000Z,active,3119,8,41897
915031466476108928,653799765901021184,2019-07-30T02:00:36.000Z,active,4033,3,95564
3261687188883047936,976929866543587840,2019-06-17T23:28:28.000Z,active,8614,9,98596
2107139559533772544,435139944179976320,2019-08-07T09:05:29.000Z,active,7752,0,71484
1904078441994569984,508402919196481408,2019-12-18T22:08:33.000Z,active,6761,2,54921
1321005748405016832,2232273044652095744,2019-09-28T12:49:02.000Z,active,5518,4,73316
72099835182476304,805258864698949632,2019-02-03T23:26:38.000Z,active,994,5,86554
3115415525557533184,81464330345995776,2019-03-31T17:22:08.000Z,active,3059,8,36999
282405968363514144,2631192087614453248,2019-08-06T12:58:08.000Z,active,930,4,12729
2795970363629018112,2056660110224673792,2019-01-15T09:30:23.000Z,active,2665,8,52365
584612793878811904,332855669933381120,2019-08-03T10:41:30.000Z,active,318,7,675
679608156417404928,1516951841022001920,2019-09-10T21:50:03.000Z,active,1252,7,31618
76713972783839664,84373206635060816,2019-12-16T11:18:02.000Z,active,9549,3,87798
2042507715742882560,1906462935657715456,2019-08-25T22:15:07.000Z,active,1200,5,90724
1458124612842085376,3001666266171841536,2019-12-26T12:26:26.000Z,active,5188,5,79574
965294187575213824,2689927018961003520,2019-05-16T23:56:00.000Z,active,47,2,97598
2213713584949157376,973315721473670528,2019-10-02T04:20:13.000Z,active,8192,2,70552
2154435602351642368,2403388079143642112,2019-11-13T05:39:10.000Z,active,4281,2,69481
1890751845928521984,1158269371764407040,2019-07-19T01:26:50.000Z,inactive,7168,7,45004
3130846823604780032,3156891967350697472,2019-10-05T23:44:22.000Z,active,3594,1,91261
2502328340436436480,1521128404284452608,2019-04-10T15:43:51.000Z,active,2505,9,824
1849010224758180096,119719720637727168,2019-09-03T22:36:31.000Z,active,2112,8,84119
2098287723167756800,2223574553788579840,2019-03-26T10:30:59.000Z,active,8481,5,70753
1843594690228225536,2392657214994731008,2019-07-01T07:13:23.000Z,active,8068,2,40773
1448845060250869760,153431730279796128,2019-09-06T13:32:09.000Z,active,7025,2,64230
3372505632941314560,283108202090725600,2019-11-25T21:58:31.000Z,active,4353,2,41809
611534731740880000,1554555354973020672,2019-03-12T21:24:32.000Z,active,6512,1,42793
2726193954358026240,1056479755810754176,2019-07-09T12:23:19.000Z,active,7107,8,80045
1762688790570331904,3220270110575674880,2019-05-12T13:16:25.000Z,active,9272,3,94255
2952091621154442752,3270656218513084928,2019-02-15T05:58:28.000Z,active,2007,9,41262
1957293036377254144,3385117814910728192,2019-09-30T09:57:44.000Z,active,2569,9,97716
1861821791825850368,1022170466353041536,2019-06-08T20:21:16.000Z,active,8871,9,59789
2950940090521441280,724000013808001280,2019-05-17T18:24:34.000Z,active,4062,1,7119
504279831080823296,2130179419071181568,2019-04-04T23:25:05.000Z,active,8392,6,38345
2851867346470569472,2143358073789979392,2019-02-27T08:21:19.000Z,active,9707,0,77551
951599969552927232,2749286258484865536,2019-04-12T09:55:22.000Z,active,7423,1,89651
3133482609592208896,574273707864049216,2019-12-24T05:43:26.000Z,active,8816,8,64960
96629256811019440,2254486193264246016,2019-08-19T14:34:04.000Z,active,7663,6,4969
1802161818147144448,1417972753682655744,2019-05-24T02:11:03.000Z,active,3338,7,24643
3217854059188261376,1828905390304660224,2019-03-17T21:26:36.000Z,active,3032,1,89975
3388372148991723520,1657805199608197120,2019-08-24T15:04:39.000Z,active,3509,0,48905
2693015762449531904,99320024660546624,2019-10-02T12:39:28.000Z,active,2225,1,54941
1615215665178748160,2200714981314886656,2019-05-07T01:34:49.000Z,active,7188,4,51949
2178741252113194240,2235517123375058432,2019-10-06T15:42:54.000Z,active,5480,9,38909
1855680189790388992,1957839447574411008,2019-02-21T10:20:35.000Z,active,8637,5,52165
1515266678343590912,3305477631104030208,2019-12-25T17:17:35.000Z,active,3854,6,6632
187658872568875232,2456178975482294784,2019-11-14T01:26:41.000Z,active,2044,3,3134
254323711248039744,3075249451600570880,2019-07-23T05:32:07.000Z,active,2763,6,51301
801429152542831104,53902907319390904,2019-06-25T05:11:58.000Z,active,5873,9,37410
1533656308394095360,2144526337513880832,2019-11-16T03:58:24.000Z,active,1419,1,35919
1601472141506774272,28431184193458492,2019-03-14T06:27:10.000Z,active,7557,3,54046
663648262336734848,405488025763407296,2019-04-20T01:50:12.000Z,active,7145,9,94527
2780782941759910400,1118216507248888448,2019-04-25T18:19:49.000Z,active,9093,4,10089
552531098473652160,695181369622258944,2019-01-21T21:49:21.000Z,active,1859,5,45995
949333423266737536,902972366831965824,2019-06-04T19:39:01.000Z,active,8399,4,20864
146278952041633216,428911557067180224,2019-02-11T20:36:24.000Z,active,9550,5,19883
3150568532099687424,1973990118546313216,2019-08-05T06:28:44.000Z,active,6671,6,37813
3006659671441872384,2847555932381724672,2019-01-18T02:26:37.000Z,active,4790,1,42105
2519945514155248640,2228646177993300992,2019-02-10T17:13:53.000Z,active,1234,6,62128
248128516875019520,1216405557002074368,2019-06-26T04:28:11.000Z,active,9594,9,32060
1679469289612991744,1799317186493039360,2019-08-11T05:33:49.000Z,active,4989,9,14360
2011153930904583424,2754689393378677760,2019-10-02T14:54:24.000Z,active,8105,7,29543
857632297684351616,1394096813719309568,2019-08-19T17:12:21.000Z,active,4621,3,64488
1388098018344760064,1758409840921360128,2019-01-02T14:19:14.000Z,active,5708,2,31145
2434212624958315008,808703098141144192,2019-09-29T20:23:35.000Z,active,5070,6,66653
1603504635694834432,1976111852573109248,2019-08-06T01:56:55.000Z,active,8781,3,44840
2392546768946681344,276489034293089312,2019-07-28T08:55:27.000Z,active,8809,9,19714
1607592609854424320,1739298489953150208,2019-01-10T17:26:26.000Z,active,2935,3,32031
36487975932472424,1189829779457202688,2019-02-04T11:47:12.000Z,active,2685,4,17806
85812986551969232,3154265667983543808,2019-11-21T07:33:48.000Z,active,3306,5,54188
1996202416907950336,2614558751037009920,2019-02-01T02:37:07.000Z,active,7402,7,39466
2359712431275004416,1295198870069155072,2019-06-09T07:21:32.000Z,active,1840,4,22788
1023959904990561664,1571865313823225600,2019-12-30T22:45:36.000Z,active,1215,0,64479
2894929560855999488,2893308391479735296,2019-05-13T02:59:27.000Z,active,2322,5,74291
1327771564818299392,1787500942921465856,2019-01-14T12:23:14.000Z,active,3603,1,77531
900282345271556736,3166616180795768320,2019-04-03T15:23:53.000Z,active,2417,1,73423
961969784780094336,923500882962778240,2019-09-25T04:28:03.000Z,active,9878,6,94179
3130785547767204864,2069950995945856000,2019-03-27T06:05:09.000Z,active,2343,2,75125
1473776905974004480,3390418955378800640,2019-05-21T18:31:47.000Z,active,7985,2,26575
383523281166343040,1278866138757510912,2019-05-15T17:45:37.000Z,active,6794,3,59546
129940308452456816,2482741761904772608,2019-03-31T20:16:32.000Z,active,4717,0,74117
3368001175888664576,2276657962531207936,2019-07-17T09:57:19.000Z,active,3952,3,41867
1729381634478307584,2773906871003917824,2019-10-19T22:48:37.000Z,active,9935,9,95599
2473587492317905408,387927863867108800,2019-09-23T05:30:32.000Z,active,7594,4,60447
3379359606695319040,2723163164065272320,2019-01-10T18:55:00.000Z,active,7193,4,103
870592253829858176,864325720170743808,2019-08-10T09:04:08.000Z,active,9346,7,29437
3006375046478693888,1360738111444042496,2019-06-11T20:22:49.000Z,active,1546,2,16586
3127598913191093760,1456026372536219392,2019-07-30T11:43:29.000Z,active,1976,0,3738
432059808336176960,933128870090534400,2019-12-15T14:55:06.000Z,active,6550,0,17991
3393936569244604416,3033957163414754304,2019-09-08T10:39:26.000Z,active,4610,6,69177
1425357847545851904,816621042072670080,2019-05-11T21:50:21.000Z,active,928,8,33439
514151695151738560,1647790840836485888,2019-05-09T09:05:53.000Z,active,6795,7,72897
3339648455242414080,540554178485147392,2019-11-04T15:48:25.000Z,active,4176,1,61442
1134398182919523200,453864696530874816,2019-02-22T13:33:07.000Z,active,7369,3,59203
369486951905512064,2907840415306949632,2019-03-13T18:12:23.000Z,active,4525,4,51996
1078958556220196992,2560471081915906560,2019-05-15T20:39:24.000Z,active,7869,3,37065
3153816737660366336,2971460978055434240,2019-11-01T04:20:16.000Z,active,1309,2,16582
1190638372198993152,1789414286406518528,2019-08-23T11:58:21.000Z,active,5950,1,74784
2910200290617910784,1632387143197134592,2019-12-07T20:17:58.000Z,active,8704,7,32132
